Time	EEG_Fp1	EEG_Fp2	PPG
오후 1:50:20.923 	0.000065	0.000051	0.000912
오후 1:50:20.923 	0.000058	0.000045	0.000912
오후 1:50:20.926 	0.000067	0.000050	0.000912
오후 1:50:20.926 	0.000074	0.000062	0.000912
오후 1:50:20.928 	0.000062	0.000040	0.000912
오후 1:50:20.928 	0.000069	0.000050	0.000912
오후 1:50:20.950 	0.000058	0.000043	0.000912
오후 1:50:20.950 	0.000073	0.000055	0.000912
오후 1:50:20.954 	0.000052	0.000034	0.000912
오후 1:50:20.954 	0.000042	0.000038	0.000912
오후 1:50:20.956 	0.000063	0.000045	0.000912
오후 1:50:20.956 	0.000064	0.000052	0.000912
오후 1:50:20.959 	0.000070	0.000048	0.000912
오후 1:50:20.959 	0.000056	0.000036	0.000912
오후 1:50:20.982 	0.000069	0.000042	0.000912
오후 1:50:20.982 	0.000079	0.000046	0.000912
오후 1:50:21.053 	0.000084	0.000050	0.000912
오후 1:50:21.053 	0.000073	0.000046	0.000912
오후 1:50:21.059 	0.000050	0.000027	0.000912
오후 1:50:21.059 	0.000072	0.000057	0.000912
오후 1:50:21.078 	0.000072	0.000051	0.000912
오후 1:50:21.078 	0.000063	0.000042	0.000912
오후 1:50:21.120 	0.000070	0.000052	0.000912
오후 1:50:21.120 	0.000073	0.000051	0.000912
오후 1:50:21.125 	0.000077	0.000052	0.000912
오후 1:50:21.125 	0.000064	0.000042	0.000912
오후 1:50:21.127 	0.000053	0.000036	0.000912
오후 1:50:21.127 	0.000081	0.000062	0.000912
오후 1:50:21.132 	0.000085	0.000058	0.000912
오후 1:50:21.132 	0.000068	0.000033	0.000912
오후 1:50:21.152 	0.000089	0.000047	0.000912
오후 1:50:21.152 	0.000089	0.000055	0.000912
오후 1:50:21.160 	0.000097	0.000066	0.000912
오후 1:50:21.160 	0.000076	0.000043	0.000912
오후 1:50:21.188 	0.000075	0.000045	0.000912
오후 1:50:21.188 	0.000075	0.000046	0.000912
오후 1:50:21.191 	0.000099	0.000066	0.000912
오후 1:50:21.191 	0.000093	0.000060	0.000912
오후 1:50:21.194 	0.000086	0.000058	0.000912
오후 1:50:21.194 	0.000070	0.000049	0.000912
오후 1:50:21.201 	0.000083	0.000052	0.000912
오후 1:50:21.201 	0.000082	0.000055	0.000912
오후 1:50:21.243 	0.000067	0.000041	0.000912
오후 1:50:21.243 	0.000061	0.000046	0.000912
오후 1:50:21.245 	0.000070	0.000055	0.000912
오후 1:50:21.245 	0.000087	0.000071	0.000912
오후 1:50:21.247 	0.000063	0.000051	0.000912
오후 1:50:21.247 	0.000052	0.000049	0.000912
오후 1:50:21.249 	0.000071	0.000063	0.000912
오후 1:50:21.249 	0.000074	0.000064	0.000912
오후 1:50:21.252 	0.000071	0.000058	0.000912
오후 1:50:21.252 	0.000066	0.000057	0.000912
오후 1:50:21.276 	0.000057	0.000045	0.000912
오후 1:50:21.276 	0.000051	0.000040	0.000912
오후 1:50:21.279 	0.000064	0.000050	0.000912
오후 1:50:21.279 	0.000057	0.000049	0.000912
오후 1:50:21.283 	0.000063	0.000052	0.000912
오후 1:50:21.283 	0.000083	0.000058	0.000912
오후 1:50:21.285 	0.000063	0.000048	0.000912
오후 1:50:21.285 	0.000073	0.000052	0.000912
오후 1:50:21.296 	0.000055	0.000040	0.000912
오후 1:50:21.296 	0.000068	0.000046	0.000912
오후 1:50:21.333 	0.000084	0.000059	0.000912
오후 1:50:21.333 	0.000069	0.000040	0.000912
오후 1:50:21.335 	0.000066	0.000038	0.000912
오후 1:50:21.335 	0.000071	0.000054	0.000912
오후 1:50:21.337 	0.000092	0.000072	0.000912
오후 1:50:21.337 	0.000084	0.000053	0.000912
오후 1:50:21.339 	0.000074	0.000051	0.000912
오후 1:50:21.339 	0.000054	0.000035	0.000912
오후 1:50:21.342 	0.000062	0.000040	0.000912
오후 1:50:21.342 	0.000061	0.000041	0.000912
오후 1:50:21.352 	0.000067	0.000047	0.000912
오후 1:50:21.352 	0.000072	0.000049	0.000912
오후 1:50:21.390 	0.000080	0.000059	0.000912
오후 1:50:21.390 	0.000084	0.000058	0.000912
오후 1:50:21.393 	0.000060	0.000034	0.000912
오후 1:50:21.393 	0.000056	0.000032	0.000912
오후 1:50:21.395 	0.000072	0.000048	0.000912
오후 1:50:21.395 	0.000067	0.000051	0.000912
오후 1:50:21.397 	0.000059	0.000040	0.000912
오후 1:50:21.397 	0.000063	0.000032	0.000912
오후 1:50:21.399 	0.000071	0.000038	0.000912
오후 1:50:21.399 	0.000081	0.000058	0.000912
오후 1:50:21.423 	0.000073	0.000048	0.000912
오후 1:50:21.423 	0.000064	0.000028	0.000912
오후 1:50:21.425 	0.000068	0.000033	0.000912
오후 1:50:21.425 	0.000059	0.000038	0.000912
오후 1:50:21.428 	0.000053	0.000036	0.000912
오후 1:50:21.428 	0.000046	0.000031	0.000912
오후 1:50:21.429 	0.000052	0.000024	0.000912
오후 1:50:21.429 	0.000061	0.000035	0.000912
오후 1:50:21.432 	0.000065	0.000033	0.000912
오후 1:50:21.432 	0.000060	0.000035	0.000912
오후 1:50:21.452 	0.000066	0.000026	0.000912
오후 1:50:21.452 	0.000079	0.000038	0.000912
오후 1:50:21.454 	0.000053	0.000022	0.000912
오후 1:50:21.454 	0.000058	0.000019	0.000912
오후 1:50:21.456 	0.000054	0.000018	0.000912
오후 1:50:21.456 	0.000060	0.000028	0.000912
오후 1:50:21.458 	0.000073	0.000035	0.000912
오후 1:50:21.458 	0.000075	0.000037	0.000912
오후 1:50:21.459 	0.000058	0.000017	0.000912
오후 1:50:21.459 	0.000069	0.000026	0.000912
오후 1:50:21.462 	0.000089	0.000042	0.000912
오후 1:50:21.462 	0.000079	0.000034	0.000912
오후 1:50:21.498 	0.000072	0.000034	0.000912
오후 1:50:21.498 	0.000063	0.000021	0.000912
오후 1:50:21.501 	0.000082	0.000041	0.000912
오후 1:50:21.501 	0.000077	0.000034	0.000912
오후 1:50:21.505 	0.000066	0.000026	0.000912
오후 1:50:21.505 	0.000074	0.000033	0.000912
오후 1:50:21.508 	0.000071	0.000033	0.000912
오후 1:50:21.508 	0.000084	0.000048	0.000912
오후 1:50:21.534 	0.000072	0.000030	0.000912
오후 1:50:21.534 	0.000069	0.000035	0.000912
오후 1:50:21.535 	0.000080	0.000041	0.000912
오후 1:50:21.535 	0.000063	0.000030	0.000912
오후 1:50:21.538 	0.000071	0.000030	0.000912
오후 1:50:21.538 	0.000066	0.000024	0.000912
오후 1:50:21.540 	0.000069	0.000032	0.000912
오후 1:50:21.540 	0.000096	0.000049	0.000912
오후 1:50:21.542 	0.000083	0.000037	0.000912
오후 1:50:21.542 	0.000064	0.000020	0.000912
오후 1:50:21.553 	0.000061	0.000017	0.000912
오후 1:50:21.553 	0.000066	0.000027	0.000912
오후 1:50:21.639 	0.000101	0.000064	0.000912
오후 1:50:21.639 	0.000076	0.000031	0.000912
오후 1:50:21.644 	0.000068	0.000025	0.000912
오후 1:50:21.644 	0.000083	0.000043	0.000912
오후 1:50:21.647 	0.000089	0.000049	0.000912
오후 1:50:21.647 	0.000065	0.000025	0.000912
오후 1:50:21.693 	0.000068	0.000024	0.000912
오후 1:50:21.693 	0.000087	0.000033	0.000912
오후 1:50:21.695 	0.000063	0.000023	0.000912
오후 1:50:21.695 	0.000082	0.000028	0.000912
오후 1:50:21.697 	0.000071	0.000020	0.000912
오후 1:50:21.697 	0.000064	0.000017	0.000912
오후 1:50:21.699 	0.000076	0.000032	0.000912
오후 1:50:21.699 	0.000085	0.000037	0.000912
오후 1:50:21.701 	0.000063	0.000022	0.000912
오후 1:50:21.701 	0.000033	-0.000008	0.000912
오후 1:50:21.728 	0.000051	0.000010	0.000912
오후 1:50:21.728 	0.000060	0.000027	0.000912
오후 1:50:21.730 	0.000059	0.000024	0.000912
오후 1:50:21.730 	0.000067	0.000023	0.000912
오후 1:50:21.732 	0.000083	0.000035	0.000912
오후 1:50:21.732 	0.000079	0.000033	0.000912
오후 1:50:21.736 	0.000048	0.000016	0.000912
오후 1:50:21.736 	0.000054	0.000021	0.000912
오후 1:50:21.739 	0.000052	0.000018	0.000912
오후 1:50:21.739 	0.000059	0.000022	0.000912
오후 1:50:21.775 	0.000062	0.000021	0.000912
오후 1:50:21.775 	0.000055	0.000012	0.000912
오후 1:50:21.778 	0.000068	0.000026	0.000912
오후 1:50:21.778 	0.000067	0.000025	0.000912
오후 1:50:21.781 	0.000072	0.000027	0.000912
오후 1:50:21.781 	0.000056	0.000013	0.000912
오후 1:50:21.784 	0.000070	0.000029	0.000912
오후 1:50:21.784 	0.000059	0.000021	0.000912
오후 1:50:21.804 	0.000056	0.000029	0.000912
오후 1:50:21.804 	0.000054	0.000034	0.000912
오후 1:50:21.807 	0.000037	0.000018	0.000912
오후 1:50:21.807 	0.000038	0.000020	0.000912
오후 1:50:21.810 	0.000063	0.000037	0.000912
오후 1:50:21.810 	0.000065	0.000030	0.000912
오후 1:50:21.814 	0.000069	0.000039	0.000912
오후 1:50:21.814 	0.000062	0.000030	0.000912
오후 1:50:21.838 	0.000080	0.000051	0.000912
오후 1:50:21.838 	0.000081	0.000052	0.000912
오후 1:50:21.841 	0.000061	0.000021	0.000912
오후 1:50:21.841 	0.000077	0.000046	0.000912
오후 1:50:21.845 	0.000095	0.000064	0.000912
오후 1:50:21.845 	0.000080	0.000053	0.000912
오후 1:50:21.847 	0.000052	0.000025	0.000912
오후 1:50:21.847 	0.000061	0.000037	0.000912
오후 1:50:21.866 	0.000073	0.000053	0.000912
오후 1:50:21.866 	0.000077	0.000052	0.000912
오후 1:50:21.868 	0.000061	0.000043	0.000912
오후 1:50:21.868 	0.000061	0.000051	0.000912
오후 1:50:21.871 	0.000077	0.000066	0.000912
오후 1:50:21.871 	0.000059	0.000051	0.000912
오후 1:50:21.873 	0.000064	0.000058	0.000912
오후 1:50:21.873 	0.000077	0.000060	0.000912
오후 1:50:21.875 	0.000053	0.000044	0.000912
오후 1:50:21.875 	0.000069	0.000059	0.000912
오후 1:50:21.883 	0.000058	0.000043	0.000912
오후 1:50:21.883 	0.000055	0.000044	0.000912
오후 1:50:21.915 	0.000056	0.000045	0.000912
오후 1:50:21.915 	0.000076	0.000062	0.000912
오후 1:50:21.918 	0.000077	0.000060	0.000912
오후 1:50:21.918 	0.000054	0.000039	0.000912
오후 1:50:21.920 	0.000058	0.000052	0.000912
오후 1:50:21.920 	0.000065	0.000063	0.000912
오후 1:50:21.924 	0.000068	0.000063	0.000912
오후 1:50:21.924 	0.000051	0.000044	0.000912
오후 1:50:21.944 	0.000054	0.000044	0.000912
오후 1:50:21.944 	0.000056	0.000046	0.000912
오후 1:50:21.948 	0.000090	0.000073	0.000912
오후 1:50:21.948 	0.000084	0.000064	0.000912
오후 1:50:21.950 	0.000065	0.000043	0.000912
오후 1:50:21.950 	0.000097	0.000068	0.000912
오후 1:50:21.953 	0.000084	0.000059	0.000912
오후 1:50:21.953 	0.000081	0.000054	0.000912
오후 1:50:21.972 	0.000054	0.000029	0.000912
오후 1:50:21.972 	0.000064	0.000046	0.000912
오후 1:50:21.974 	0.000074	0.000055	0.000912
오후 1:50:21.974 	0.000076	0.000054	0.000912
오후 1:50:21.976 	0.000074	0.000050	0.000912
오후 1:50:21.976 	0.000067	0.000041	0.000912
오후 1:50:21.980 	0.000065	0.000048	0.000912
오후 1:50:21.980 	0.000063	0.000050	0.000912
오후 1:50:21.991 	0.000050	0.000030	0.000912
오후 1:50:21.991 	0.000067	0.000052	0.000912
오후 1:50:22.029 	0.000074	0.000057	0.000912
오후 1:50:22.029 	0.000084	0.000067	0.000912
오후 1:50:22.031 	0.000066	0.000054	0.000912
오후 1:50:22.031 	0.000043	0.000041	0.000912
오후 1:50:22.033 	0.000056	0.000049	0.000912
오후 1:50:22.033 	0.000063	0.000061	0.000912
오후 1:50:22.036 	0.000063	0.000055	0.000912
오후 1:50:22.036 	0.000062	0.000052	0.000912
오후 1:50:22.039 	0.000080	0.000065	0.000912
오후 1:50:22.039 	0.000082	0.000071	0.000912
오후 1:50:22.077 	0.000072	0.000063	0.000912
오후 1:50:22.077 	0.000057	0.000058	0.000912
오후 1:50:22.079 	0.000042	0.000033	0.000912
오후 1:50:22.079 	0.000066	0.000068	0.000912
오후 1:50:22.083 	0.000076	0.000074	0.000912
오후 1:50:22.083 	0.000063	0.000055	0.000912
오후 1:50:22.086 	0.000069	0.000065	0.000912
오후 1:50:22.086 	0.000087	0.000079	0.000912
오후 1:50:22.109 	0.000087	0.000079	0.000912
오후 1:50:22.109 	0.000080	0.000066	0.000912
오후 1:50:22.112 	0.000065	0.000054	0.000912
오후 1:50:22.112 	0.000079	0.000059	0.000912
오후 1:50:22.116 	0.000084	0.000068	0.000912
오후 1:50:22.116 	0.000085	0.000069	0.000912
오후 1:50:22.118 	0.000089	0.000064	0.000912
오후 1:50:22.118 	0.000076	0.000059	0.000912
오후 1:50:22.138 	0.000084	0.000068	0.000912
오후 1:50:22.138 	0.000092	0.000069	0.000912
오후 1:50:22.140 	0.000074	0.000065	0.000912
오후 1:50:22.140 	0.000092	0.000074	0.000912
오후 1:50:22.143 	0.000093	0.000081	0.000912
오후 1:50:22.143 	0.000083	0.000064	0.000912
오후 1:50:22.145 	0.000084	0.000062	0.000912
오후 1:50:22.145 	0.000062	0.000043	0.000912
오후 1:50:22.170 	0.000080	0.000056	0.000912
오후 1:50:22.170 	0.000088	0.000069	0.000912
오후 1:50:22.172 	0.000080	0.000065	0.000912
오후 1:50:22.172 	0.000056	0.000048	0.000912
오후 1:50:22.174 	0.000044	0.000053	0.000912
오후 1:50:22.174 	0.000082	0.000077	0.000912
오후 1:50:22.177 	0.000064	0.000064	0.000912
오후 1:50:22.177 	0.000049	0.000046	0.000912
오후 1:50:22.180 	0.000063	0.000058	0.000912
오후 1:50:22.180 	0.000075	0.000065	0.000912
오후 1:50:22.204 	0.000085	0.000069	0.000912
오후 1:50:22.204 	0.000067	0.000049	0.000912
오후 1:50:22.206 	0.000100	0.000081	0.000912
오후 1:50:22.206 	0.000103	0.000092	0.000912
오후 1:50:22.209 	0.000081	0.000069	0.000912
오후 1:50:22.209 	0.000069	0.000053	0.000912
오후 1:50:22.211 	0.000064	0.000060	0.000912
오후 1:50:22.211 	0.000083	0.000072	0.000912
오후 1:50:22.237 	0.000094	0.000074	0.000912
오후 1:50:22.237 	0.000097	0.000067	0.000912
오후 1:50:22.239 	0.000089	0.000062	0.000912
오후 1:50:22.239 	0.000105	0.000080	0.000912
오후 1:50:22.243 	0.000131	0.000101	0.000912
오후 1:50:22.243 	0.000148	0.000097	0.000912
오후 1:50:22.298 	0.000166	0.000120	0.000912
오후 1:50:22.298 	0.000161	0.000108	0.000912
오후 1:50:22.351 	0.000194	0.000133	0.000912
오후 1:50:22.351 	0.000220	0.000155	0.000912
오후 1:50:22.355 	0.000221	0.000155	0.000912
오후 1:50:22.355 	0.000249	0.000174	0.000912
오후 1:50:22.357 	0.000311	0.000225	0.000912
오후 1:50:22.357 	0.000308	0.000223	0.000912
오후 1:50:22.359 	0.000301	0.000225	0.000912
오후 1:50:22.359 	0.000307	0.000231	0.000912
오후 1:50:22.389 	0.000331	0.000262	0.000912
오후 1:50:22.389 	0.000349	0.000274	0.000912
오후 1:50:22.391 	0.000320	0.000259	0.000912
오후 1:50:22.391 	0.000337	0.000262	0.000912
오후 1:50:22.394 	0.000340	0.000268	0.000912
오후 1:50:22.394 	0.000330	0.000257	0.000912
오후 1:50:22.396 	0.000322	0.000250	0.000912
오후 1:50:22.396 	0.000314	0.000245	0.000912
오후 1:50:22.422 	0.000302	0.000230	0.000912
오후 1:50:22.422 	0.000309	0.000233	0.000912
오후 1:50:22.424 	0.000286	0.000227	0.000912
오후 1:50:22.424 	0.000253	0.000200	0.000912
오후 1:50:22.427 	0.000217	0.000171	0.000912
오후 1:50:22.427 	0.000253	0.000194	0.000912
오후 1:50:22.432 	0.000244	0.000179	0.000912
오후 1:50:22.432 	0.000201	0.000148	0.000912
오후 1:50:22.452 	0.000154	0.000116	0.000912
오후 1:50:22.452 	0.000158	0.000131	0.000912
오후 1:50:22.454 	0.000169	0.000134	0.000912
오후 1:50:22.454 	0.000143	0.000114	0.000912
오후 1:50:22.457 	0.000119	0.000098	0.000912
오후 1:50:22.457 	0.000119	0.000094	0.000912
오후 1:50:22.459 	0.000118	0.000091	0.000912
오후 1:50:22.459 	0.000093	0.000076	0.000912
오후 1:50:22.498 	0.000088	0.000076	0.000912
오후 1:50:22.498 	0.000072	0.000061	0.000912
오후 1:50:22.500 	0.000077	0.000063	0.000912
오후 1:50:22.500 	0.000091	0.000071	0.000912
오후 1:50:22.503 	0.000066	0.000056	0.000912
오후 1:50:22.503 	0.000058	0.000054	0.000912
오후 1:50:22.504 	0.000045	0.000051	0.000912
오후 1:50:22.504 	0.000061	0.000055	0.000912
오후 1:50:22.507 	0.000038	0.000039	0.000912
오후 1:50:22.507 	0.000039	0.000034	0.000912
오후 1:50:22.543 	0.000047	0.000051	0.000912
오후 1:50:22.543 	0.000055	0.000056	0.000912
오후 1:50:22.546 	0.000032	0.000033	0.000912
오후 1:50:22.546 	0.000017	0.000013	0.000912
오후 1:50:22.548 	0.000025	0.000026	0.000912
오후 1:50:22.548 	0.000028	0.000021	0.000912
오후 1:50:22.550 	0.000011	-0.000002	0.000912
오후 1:50:22.550 	0.000013	0.000007	0.000912
오후 1:50:22.562 	-0.000006	0.000001	0.000912
오후 1:50:22.562 	-0.000011	-0.000008	0.000912
오후 1:50:22.596 	0.000001	0.000001	0.000912
오후 1:50:22.596 	-0.000015	-0.000014	0.000912
오후 1:50:22.599 	-0.000017	-0.000017	0.000912
오후 1:50:22.599 	-0.000005	-0.000007	0.000912
오후 1:50:22.601 	-0.000005	-0.000008	0.000912
오후 1:50:22.601 	-0.000038	-0.000034	0.000912
오후 1:50:22.604 	-0.000030	-0.000029	0.000912
오후 1:50:22.604 	-0.000021	-0.000005	0.000912
오후 1:50:22.606 	-0.000025	-0.000008	0.000912
오후 1:50:22.606 	-0.000032	-0.000012	0.000912
오후 1:50:22.624 	-0.000053	-0.000029	0.000912
오후 1:50:22.624 	-0.000034	-0.000012	0.000912
오후 1:50:22.627 	-0.000032	-0.000007	0.000912
오후 1:50:22.627 	-0.000022	-0.000006	0.000912
오후 1:50:22.631 	-0.000038	-0.000022	0.000912
오후 1:50:22.631 	-0.000030	-0.000017	0.000912
오후 1:50:22.634 	-0.000027	-0.000012	0.000912
오후 1:50:22.634 	-0.000035	-0.000025	0.000912
오후 1:50:22.655 	-0.000035	-0.000020	0.000912
오후 1:50:22.655 	-0.000021	-0.000005	0.000912
오후 1:50:22.657 	-0.000017	0.000005	0.000912
오후 1:50:22.657 	-0.000029	0.000002	0.000912
오후 1:50:22.660 	-0.000029	-0.000009	0.000912
오후 1:50:22.660 	-0.000050	-0.000024	0.000912
오후 1:50:22.664 	-0.000028	-0.000002	0.000912
오후 1:50:22.664 	-0.000018	0.000004	0.000912
오후 1:50:22.683 	-0.000050	-0.000025	0.000912
오후 1:50:22.683 	-0.000040	-0.000015	0.000912
오후 1:50:22.686 	-0.000034	-0.000017	0.000912
오후 1:50:22.686 	-0.000027	-0.000007	0.000912
오후 1:50:22.689 	-0.000015	0.000006	0.000912
오후 1:50:22.689 	-0.000023	-0.000004	0.000912
오후 1:50:22.691 	-0.000052	-0.000032	0.000912
오후 1:50:22.691 	-0.000037	-0.000007	0.000912
오후 1:50:22.713 	-0.000044	-0.000023	0.000912
오후 1:50:22.713 	-0.000037	-0.000011	0.000912
오후 1:50:22.715 	-0.000030	-0.000009	0.000912
오후 1:50:22.715 	-0.000030	-0.000004	0.000912
오후 1:50:22.718 	-0.000031	-0.000004	0.000912
오후 1:50:22.718 	-0.000034	-0.000008	0.000912
오후 1:50:22.721 	-0.000037	-0.000007	0.000912
오후 1:50:22.721 	-0.000027	-0.000003	0.000912
오후 1:50:22.743 	-0.000022	0.000003	0.000912
오후 1:50:22.743 	-0.000026	0.000000	0.000912
오후 1:50:22.746 	-0.000040	-0.000020	0.000912
오후 1:50:22.746 	-0.000016	-0.000005	0.000912
오후 1:50:22.748 	0.000007	0.000023	0.000912
오후 1:50:22.748 	-0.000003	0.000013	0.000912
오후 1:50:22.752 	-0.000021	-0.000010	0.000912
오후 1:50:22.752 	-0.000024	-0.000019	0.000912
오후 1:50:22.773 	-0.000003	0.000003	0.000912
오후 1:50:22.773 	0.000020	0.000016	0.000912
오후 1:50:22.775 	-0.000005	-0.000003	0.000912
오후 1:50:22.775 	-0.000004	-0.000002	0.000912
오후 1:50:22.777 	0.000010	0.000006	0.000912
오후 1:50:22.777 	0.000009	0.000008	0.000912
오후 1:50:22.780 	-0.000007	-0.000004	0.000912
오후 1:50:22.780 	-0.000030	-0.000017	0.000912
오후 1:50:22.783 	-0.000001	0.000005	0.000912
오후 1:50:22.783 	-0.000007	0.000002	0.000912
오후 1:50:22.806 	-0.000024	-0.000019	0.000912
오후 1:50:22.806 	-0.000015	-0.000014	0.000912
오후 1:50:22.808 	-0.000015	-0.000009	0.000912
오후 1:50:22.808 	0.000011	0.000009	0.000912
오후 1:50:22.810 	0.000004	-0.000003	0.000912
오후 1:50:22.810 	-0.000024	-0.000023	0.000912
오후 1:50:22.819 	-0.000014	0.000001	0.000912
오후 1:50:22.819 	0.000008	0.000020	0.000912
오후 1:50:22.852 	-0.000003	0.000002	0.000912
오후 1:50:22.852 	-0.000017	-0.000011	0.000912
오후 1:50:22.855 	-0.000016	-0.000009	0.000912
오후 1:50:22.855 	0.000002	0.000012	0.000912
오후 1:50:22.857 	0.000004	0.000008	0.000912
오후 1:50:22.857 	-0.000003	0.000000	0.000912
오후 1:50:22.860 	0.000003	-0.000002	0.000912
오후 1:50:22.860 	0.000008	-0.000001	0.000912
오후 1:50:22.874 	0.000027	0.000017	0.000912
오후 1:50:22.874 	0.000003	0.000003	0.000912
오후 1:50:22.930 	-0.000020	-0.000017	0.000912
오후 1:50:22.930 	-0.000004	0.000001	0.000912
오후 1:50:22.933 	0.000017	0.000013	0.000912
오후 1:50:22.933 	0.000004	0.000009	0.000912
오후 1:50:22.935 	-0.000002	-0.000000	0.000912
오후 1:50:22.935 	0.000003	0.000006	0.000912
오후 1:50:22.938 	-0.000002	0.000006	0.000912
오후 1:50:22.938 	0.000018	0.000021	0.000912
오후 1:50:22.975 	-0.000017	-0.000020	0.000912
오후 1:50:22.975 	-0.000022	-0.000010	0.000912
오후 1:50:22.978 	0.000007	0.000005	0.000912
오후 1:50:22.978 	0.000015	0.000011	0.000912
오후 1:50:22.984 	-0.000003	-0.000013	0.000912
오후 1:50:22.984 	0.000000	-0.000004	0.000912
